Date,Symbol,Series,PrevClose,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,DeliverableVolume,Deliverble
16-01-2014,KOTAKBANK,EQ,729.15,730.3,735,723,730.35,731.45,731.72,551182,4.0331E+13,12294,243060,0.441
17-01-2014,KOTAKBANK,EQ,731.45,730.5,737.75,720,725,727.1,728.42,323149,2.35388E+13,10006,172575,0.534
20-01-2014,KOTAKBANK,EQ,727.1,725.8,737.5,720,726,728.15,727.74,499317,3.63375E+13,9552,287965,0.5767
21-01-2014,KOTAKBANK,EQ,728.15,729.7,732,704,705.3,706.3,711.61,1700142,1.20984E+14,41805,635413,0.3737
22-01-2014,KOTAKBANK,EQ,706.3,705,718,698.2,709,710.3,709.9,1320297,9.37278E+13,37368,805293,0.6099
23-01-2014,KOTAKBANK,EQ,710.3,707,711.55,703.2,706.65,705.3,707.12,337870,2.38914E+13,14759,168098,0.4975
24-01-2014,KOTAKBANK,EQ,705.3,695,704.8,681,683.95,684.75,687.79,857803,5.89986E+13,30235,523779,0.6106
27-01-2014,KOTAKBANK,EQ,684.75,678.1,682.5,654.55,656,658.1,667.64,1614766,1.07808E+14,36843,1058834,0.6557
28-01-2014,KOTAKBANK,EQ,658.1,657,670,645.05,660.35,659.8,660.59,1339459,8.84827E+13,30819,735980,0.5495
29-01-2014,KOTAKBANK,EQ,659.8,667,674.95,662.9,663.9,664,666.46,537280,3.58074E+13,23429,316850,0.5897
30-01-2014,KOTAKBANK,EQ,664,650.1,660,647.75,648,650.05,652.23,842363,5.49416E+13,24462,455325,0.5405
31-01-2014,KOTAKBANK,EQ,650.05,649.5,661.3,648.75,656.5,657.05,656.45,557033,3.65666E+13,18369,340476,0.6112
03-02-2014,KOTAKBANK,EQ,657.05,651.3,658,649.8,655.1,654.95,651.77,1159223,7.55542E+13,19491,974809,0.8409
04-02-2014,KOTAKBANK,EQ,654.95,648,667.85,643.6,665.2,665.3,659.39,507935,3.34927E+13,22797,281422,0.5541
05-02-2014,KOTAKBANK,EQ,665.3,665,671.4,650.35,670.75,667.5,660.85,831542,5.49523E+13,28586,529793,0.6371
06-02-2014,KOTAKBANK,EQ,667.5,672,676.1,652.5,659.95,660.5,662.37,1090566,7.22357E+13,29745,658505,0.6038
07-02-2014,KOTAKBANK,EQ,660.5,662,666.5,652.4,656,658.85,658.67,718389,4.73179E+13,41047,436754,0.608
10-02-2014,KOTAKBANK,EQ,658.85,661.85,661.85,644,645,647.25,649.99,739896,4.80926E+13,26761,526020,0.7109
11-02-2014,KOTAKBANK,EQ,647.25,648.9,652,640.65,646,647.25,648.32,491337,3.18545E+13,14284,303282,0.6173
12-02-2014,KOTAKBANK,EQ,647.25,650,656.3,644.1,648.1,649.55,651.95,522187,3.40437E+13,23950,325832,0.624
13-02-2014,KOTAKBANK,EQ,649.55,649,654.1,632.5,634.4,636.8,641.83,389287,2.49855E+13,18894,185736,0.4771
14-02-2014,KOTAKBANK,EQ,636.8,638,653.3,630.5,647,646.45,644.41,802791,5.17324E+13,19271,434302,0.541
17-02-2014,KOTAKBANK,EQ,646.45,647.2,653.35,643.1,653,650.75,648.27,463833,3.00691E+13,22635,270686,0.5836
18-02-2014,KOTAKBANK,EQ,650.75,651,683,648.05,680.95,680.3,670.57,1066159,7.14939E+13,34876,661609,0.6206
19-02-2014,KOTAKBANK,EQ,680.3,680,688.4,670.5,688,685.9,679.92,1117922,7.60096E+13,28335,806296,0.7212
20-02-2014,KOTAKBANK,EQ,685.9,681.7,682.9,666.75,669.2,669.75,672.7,569856,3.83342E+13,29604,324306,0.5691
21-02-2014,KOTAKBANK,EQ,669.75,670,677.8,664.5,668.95,672.05,671.36,476116,3.19646E+13,28436,262833,0.552
24-02-2014,KOTAKBANK,EQ,672.05,668.1,680.85,662,679.5,677.6,671.18,737179,4.94778E+13,25838,540575,0.7333
25-02-2014,KOTAKBANK,EQ,677.6,680.3,683.4,672.15,674.95,675.75,677.66,437969,2.96796E+13,28972,280074,0.6395
26-02-2014,KOTAKBANK,EQ,675.75,675.1,690.9,675.1,685.5,685.4,686.55,755679,5.18811E+13,31340,487307,0.6449
28-02-2014,KOTAKBANK,EQ,685.4,685.4,694,675.95,684.3,684.5,684.07,932185,6.37681E+13,24723,630394,0.6763
03-03-2014,KOTAKBANK,EQ,684.5,682,692.65,668,669.45,669.95,680.91,450227,3.06562E+13,24008,249124,0.5533
04-03-2014,KOTAKBANK,EQ,669.95,671,678.9,665.45,676.3,676.7,674.26,689246,4.64729E+13,18651,396580,0.5754
05-03-2014,KOTAKBANK,EQ,676.7,681,684.2,670.6,681,680.8,678.45,715217,4.85239E+13,44345,369825,0.5171
06-03-2014,KOTAKBANK,EQ,680.8,683,691.45,678,690.4,687.35,685.54,614541,4.21292E+13,26901,313149,0.5096
07-03-2014,KOTAKBANK,EQ,687.35,697.7,717.5,691.35,712,711.55,706.39,1856207,1.3112E+14,45895,946038,0.5097
10-03-2014,KOTAKBANK,EQ,711.55,710,755,700.35,753,752.4,736.9,1474855,1.08683E+14,40349,766925,0.52
11-03-2014,KOTAKBANK,EQ,752.4,755.8,757.65,734.5,749.05,744.2,744.86,722103,5.37866E+13,23404,314739,0.4359
12-03-2014,KOTAKBANK,EQ,744.2,745.25,752.7,735.05,743.1,744.85,744.7,689681,5.13603E+13,32309,339804,0.4927
13-03-2014,KOTAKBANK,EQ,744.85,745,776.65,743.1,763.25,764.35,767.54,1001207,7.68468E+13,27683,486157,0.4856
14-03-2014,KOTAKBANK,EQ,764.35,756.65,761.4,733,756.75,755.95,746.89,803453,6.00092E+13,24920,397958,0.4953
18-03-2014,KOTAKBANK,EQ,755.95,757.4,775,757.4,765,765.3,763.9,831145,6.34912E+13,19317,551560,0.6636
19-03-2014,KOTAKBANK,EQ,765.3,767.65,769.75,756.75,764,762.4,761.74,569588,4.33879E+13,27896,350535,0.6154
20-03-2014,KOTAKBANK,EQ,762.4,765,765,742,750,747.25,750.47,813158,6.10247E+13,17229,525371,0.6461
21-03-2014,KOTAKBANK,EQ,747.25,753.5,755,738.35,741.4,744.1,745.24,1018554,7.59066E+13,30188,691224,0.6786
22-03-2014,KOTAKBANK,EQ,744.1,746,749.55,737.2,743,741.25,740.72,45351,3.35925E+12,1457,6134,0.1353
24-03-2014,KOTAKBANK,EQ,741.25,744.3,769.85,744.3,769.85,765.55,762.39,913587,6.96508E+13,32030,591862,0.6478
25-03-2014,KOTAKBANK,EQ,765.55,765,777.45,765,773.5,772.65,770.82,828786,6.38843E+13,24416,598869,0.7226
26-03-2014,KOTAKBANK,EQ,772.65,775,779.9,763.35,769.8,771.55,772.19,859268,6.63514E+13,44521,552700,0.6432
27-03-2014,KOTAKBANK,EQ,771.55,771.6,779.95,761,767.6,771.9,770.93,1420067,1.09478E+14,35163,765619,0.5391
28-03-2014,KOTAKBANK,EQ,771.9,776.7,788,767,780.3,778,776.06,1097615,8.51816E+13,28579,652581,0.5945
31-03-2014,KOTAKBANK,EQ,778,780.3,784.7,768.3,780,781.05,778.4,762073,5.93196E+13,34041,421212,0.5527
01-04-2014,KOTAKBANK,EQ,781.05,781.5,782.1,752,763,763.7,765.07,804588,6.15563E+13,43744,446258,0.5546
02-04-2014,KOTAKBANK,EQ,763.7,768,773.3,758.95,772,769.55,765.14,1148295,8.78605E+13,23411,833728,0.7261
03-04-2014,KOTAKBANK,EQ,769.55,771.3,771.8,755.55,760.4,759.8,760.4,754872,5.74003E+13,27089,409535,0.5425
04-04-2014,KOTAKBANK,EQ,759.8,752.2,761,750,753.5,755.1,755.5,509684,3.85066E+13,19275,215758,0.4233
07-04-2014,KOTAKBANK,EQ,755.1,757,772,752.9,767.5,769.45,762.17,846392,6.45099E+13,29598,449827,0.5315
09-04-2014,KOTAKBANK,EQ,769.45,774.8,785,767.15,785,784.55,776.67,1044819,8.11479E+13,35786,507157,0.4854
10-04-2014,KOTAKBANK,EQ,784.55,782.55,812,780.25,800,803.25,798.66,1224427,9.77901E+13,31109,641539,0.524
11-04-2014,KOTAKBANK,EQ,803.25,795.2,808,792,804.9,805.65,801.27,780936,6.25744E+13,27765,521240,0.6675
15-04-2014,KOTAKBANK,EQ,805.65,805,805,782.55,789.35,790.85,790.99,576653,4.56128E+13,22860,322990,0.5601
16-04-2014,KOTAKBANK,EQ,790.85,789.9,792.45,773.5,785,784.25,783.65,415763,3.25811E+13,20632,192071,0.462
17-04-2014,KOTAKBANK,EQ,784.25,784,804,780.1,801.55,800.8,793.25,577666,4.58235E+13,31470,304355,0.5269
21-04-2014,KOTAKBANK,EQ,800.8,806.7,809,794.7,800.5,801.35,800.25,1561001,1.24919E+14,19516,1140609,0.7307
22-04-2014,KOTAKBANK,EQ,801.35,803.15,806.75,795.55,801.9,801.3,801.07,471394,3.77618E+13,12335,234812,0.4981
23-04-2014,KOTAKBANK,EQ,801.3,800,829.7,797.3,827,822.4,817.44,1293194,1.0571E+14,34743,627456,0.4852
25-04-2014,KOTAKBANK,EQ,822.4,822,834.6,805.7,807,808.5,817.27,688906,5.63022E+13,21916,171550,0.249
28-04-2014,KOTAKBANK,EQ,808.5,808.1,829.9,796.8,823.4,823.95,815.63,734270,5.98892E+13,22827,250965,0.3418
29-04-2014,KOTAKBANK,EQ,823.95,821.1,824.55,804.4,808.6,807,811.99,476633,3.87021E+13,21969,177321,0.372
30-04-2014,KOTAKBANK,EQ,807,805,818.95,795.5,805,802.6,806.05,771049,6.21501E+13,28057,239633,0.3108
02-05-2014,KOTAKBANK,EQ,802.6,803.55,810.6,798.75,802.7,802.7,803.28,532441,4.27697E+13,18923,245401,0.4609
05-05-2014,KOTAKBANK,EQ,802.7,798.2,811.7,797.75,806.65,807.6,805.89,345131,2.78139E+13,10017,130351,0.3777
06-05-2014,KOTAKBANK,EQ,807.6,809.6,812,800.55,808.6,806.95,805.08,365964,2.94631E+13,18701,177518,0.4851
07-05-2014,KOTAKBANK,EQ,806.95,800.3,816.3,800.3,811.8,810.1,809.64,519729,4.20795E+13,18148,273108,0.5255
08-05-2014,KOTAKBANK,EQ,810.1,812.2,820.5,807.35,808.95,812,814.2,912541,7.42987E+13,50619,574278,0.6293
09-05-2014,KOTAKBANK,EQ,812,812.8,855,810.55,855,850.75,833.65,1066626,8.89188E+13,33198,580765,0.5445
12-05-2014,KOTAKBANK,EQ,850.75,852.2,865,847.2,848.65,850.7,855.64,939514,8.03888E+13,30844,607649,0.6468
13-05-2014,KOTAKBANK,EQ,850.7,855.25,869,848.1,858.15,861.05,860.43,1127551,9.70182E+13,23353,606284,0.5377
14-05-2014,KOTAKBANK,EQ,861.05,859.5,885,852.6,859.85,859.45,862,726800,6.26499E+13,27189,386709,0.5321
15-05-2014,KOTAKBANK,EQ,859.45,858,875,858,865.5,869.9,869.81,773735,6.73E+13,33274,517752,0.6692
16-05-2014,KOTAKBANK,EQ,869.9,886,951,886,904.1,905.65,930.68,2070370,1.92685E+14,64922,1066675,0.5152
19-05-2014,KOTAKBANK,EQ,905.65,909.4,932,906.65,914.9,917,918.56,1002156,9.20538E+13,40775,554452,0.5533
20-05-2014,KOTAKBANK,EQ,917,919.7,919.9,898.2,898.6,903.05,909.45,931968,8.47577E+13,21170,657745,0.7058
21-05-2014,KOTAKBANK,EQ,903.05,902,905.7,883.65,894.5,896.65,893.89,742782,6.63962E+13,23235,483889,0.6515
22-05-2014,KOTAKBANK,EQ,896.65,900,909.6,887.4,889.45,893.35,894.9,693539,6.20651E+13,17681,335682,0.484
23-05-2014,KOTAKBANK,EQ,893.35,894.2,898,872.95,879.2,878.35,882.28,1068211,9.42456E+13,20119,699237,0.6546
26-05-2014,KOTAKBANK,EQ,878.35,880,889.6,851.6,861.15,861.15,873.87,1240385,1.08394E+14,30725,813430,0.6558
27-05-2014,KOTAKBANK,EQ,861.15,860,873.85,850.1,865.15,870.6,864.88,731357,6.32534E+13,27505,424919,0.581
28-05-2014,KOTAKBANK,EQ,870.6,870,870,852.35,857.55,858.95,860.66,786110,6.76574E+13,31509,395381,0.503
29-05-2014,KOTAKBANK,EQ,858.95,862.9,872.5,853.7,859.2,860.35,862.77,1353486,1.16774E+14,20788,836257,0.6179
30-05-2014,KOTAKBANK,EQ,860.35,865,876,842.05,863,868.65,866.55,1285188,1.11368E+14,37242,576188,0.4483
02-06-2014,KOTAKBANK,EQ,868.65,866,891,852.7,882.55,886.6,875.62,526717,4.61202E+13,20716,217542,0.413
03-06-2014,KOTAKBANK,EQ,886.6,886.95,891.2,865.9,872.35,873.2,876.97,699196,6.13171E+13,29427,435204,0.6224
04-06-2014,KOTAKBANK,EQ,873.2,872.1,873,857,858.6,861.45,865.12,324414,2.80659E+13,12131,133771,0.4123
05-06-2014,KOTAKBANK,EQ,861.45,862.3,873.4,853,867,868.7,865.09,872108,7.54455E+13,29580,556948,0.6386
06-06-2014,KOTAKBANK,EQ,868.7,872.7,908.1,865.7,902.2,902.75,894.99,1783895,1.59656E+14,39559,1126233,0.6313
09-06-2014,KOTAKBANK,EQ,902.75,909.9,916.9,896.35,898,900.2,906.06,778081,7.04985E+13,37868,398169,0.5117
10-06-2014,KOTAKBANK,EQ,900.2,902.75,904,881.5,902.7,900.1,893.18,431033,3.84989E+13,16868,225528,0.5232
11-06-2014,KOTAKBANK,EQ,900.1,903.95,934,902.05,923.25,928.55,921.64,1121526,1.03364E+14,35847,427036,0.3808
12-06-2014,KOTAKBANK,EQ,928.55,932.7,940,918,931.25,933.7,930.91,537916,5.00754E+13,15482,247742,0.4606
13-06-2014,KOTAKBANK,EQ,933.7,934.95,949.5,914.25,916,916.95,929.89,576908,5.36461E+13,20464,218274,0.3784
16-06-2014,KOTAKBANK,EQ,916.95,920.1,933,905.1,928,930.45,919.63,560774,5.15703E+13,18734,195498,0.3486
17-06-2014,KOTAKBANK,EQ,930.45,928,941.8,912.05,939.05,937.25,926.3,625797,5.79673E+13,32191,338972,0.5417
18-06-2014,KOTAKBANK,EQ,937.25,945,971.95,945,959.45,960.25,962.33,1608977,1.54837E+14,46911,795540,0.4944
19-06-2014,KOTAKBANK,EQ,960.25,961.7,962.95,919.05,922.15,923.65,933.5,694126,6.47966E+13,23112,246940,0.3558
20-06-2014,KOTAKBANK,EQ,923.65,926,942,920.15,935,930.8,934.34,379917,3.54973E+13,12226,114532,0.3015
23-06-2014,KOTAKBANK,EQ,930.8,925,926,888.55,893.95,895.05,900.48,813874,7.32877E+13,25480,310085,0.381
24-06-2014,KOTAKBANK,EQ,895.05,897.5,899.95,873.1,879.45,879.1,881.66,1705417,1.50359E+14,56386,1038122,0.6087
25-06-2014,KOTAKBANK,EQ,879.1,894.7,894.7,875.8,884.4,883.75,884.16,522823,4.62257E+13,20204,192124,0.3675
26-06-2014,KOTAKBANK,EQ,883.75,884,889.85,856.35,868,865.7,872.61,1117033,9.74732E+13,21759,644835,0.5773
27-06-2014,KOTAKBANK,EQ,865.7,870,873,855.2,862,866,864.23,471998,4.07914E+13,16970,204357,0.433
30-06-2014,KOTAKBANK,EQ,866,860.6,886,860.6,881,883.55,880.86,433332,3.81704E+13,15816,165359,0.3816
01-07-2014,KOTAKBANK,EQ,883.55,885.6,888.9,879.75,884,884.35,884.67,323954,2.86593E+13,6709,82760,0.2555
02-07-2014,KOTAKBANK,EQ,884.35,887.05,897,883.1,895,893.15,892,336794,3.0042E+13,10462,112932,0.3353
03-07-2014,KOTAKBANK,EQ,893.15,893.1,901.95,888,888,891.2,893.39,411851,3.67942E+13,16183,154852,0.376
04-07-2014,KOTAKBANK,EQ,891.2,890.1,894.7,877.3,878,882.2,886.37,711050,6.3025E+13,31351,327682,0.4608
07-07-2014,KOTAKBANK,EQ,882.2,878.15,883.7,852.75,882.3,870.9,868.99,14318527,1.24427E+15,213775,11316836,0.7904
08-07-2014,KOTAKBANK,EQ,870.9,882,892.7,865.8,869.2,872.25,883.99,1160197,1.0256E+14,21030,272778,0.2351
09-07-2014,KOTAKBANK,EQ,872.25,873.8,877.8,853.65,862.9,864.25,868.1,814915,7.07425E+13,15188,360030,0.4418
10-07-2014,KOTAKBANK,EQ,864.25,864,887.2,852.7,866.4,866.45,866.82,1416879,1.22818E+14,35004,772618,0.5453
11-07-2014,KOTAKBANK,EQ,866.45,878.8,883,847.2,860,858.35,865.48,2818310,2.43919E+14,63123,1576938,0.5595
14-07-2014,KOTAKBANK,EQ,858.35,862,863.65,851.6,855.5,855.35,856.15,1214425,1.03973E+14,29123,874063,0.7197
15-07-2014,KOTAKBANK,EQ,855.35,862.95,874.45,855.4,872.4,871.55,863.46,1047396,9.04388E+13,24133,704961,0.6731
16-07-2014,KOTAKBANK,EQ,871.55,879.8,887.55,866.1,885.5,885.05,877.78,2050234,1.79966E+14,58899,1150564,0.5612
17-07-2014,KOTAKBANK,EQ,885.05,885,918,880.65,913.2,914.9,904.55,3184565,2.8806E+14,46850,2236215,0.7022
18-07-2014,KOTAKBANK,EQ,914.9,915,948,901.5,936.35,935.85,931.63,2369356,2.20737E+14,65069,1469948,0.6204
21-07-2014,KOTAKBANK,EQ,935.85,967,967,936.15,942.35,941.2,953.48,2169246,2.06833E+14,59768,1271364,0.5861
22-07-2014,KOTAKBANK,EQ,941.2,945,953,931.8,949,949.2,940.63,718496,6.75838E+13,26785,370472,0.5156
23-07-2014,KOTAKBANK,EQ,949.2,949.2,954.3,930.05,935.35,932.8,938.65,837821,7.86417E+13,35570,511959,0.6111
24-07-2014,KOTAKBANK,EQ,932.8,931.5,941,929.15,940,938.65,934.11,1166167,1.08933E+14,43573,801827,0.6876
25-07-2014,KOTAKBANK,EQ,938.65,938.65,952.6,932.65,943.45,944.7,943.57,1018484,9.61009E+13,28251,486976,0.4781
28-07-2014,KOTAKBANK,EQ,944.7,945.1,952,922.9,942.4,941.2,933.3,902248,8.42071E+13,34503,427549,0.4739
30-07-2014,KOTAKBANK,EQ,941.2,943,977,938.7,970.8,974.25,963.05,1030461,9.92388E+13,35763,547749,0.5316
31-07-2014,KOTAKBANK,EQ,974.25,974.25,979.6,949.1,953.95,953.7,961.42,1689547,1.62436E+14,66792,1125708,0.6663
01-08-2014,KOTAKBANK,EQ,953.7,948,953,921.5,926.7,925.3,933.81,1273069,1.1888E+14,33604,876033,0.6881
04-08-2014,KOTAKBANK,EQ,925.3,931,941.5,927.55,936.95,937.75,936.42,663614,6.21424E+13,25849,355569,0.5358
05-08-2014,KOTAKBANK,EQ,937.75,942.6,943.15,927.45,935.15,937.95,935.2,857290,8.01736E+13,28021,422540,0.4929
06-08-2014,KOTAKBANK,EQ,937.95,934,943,925.4,932,932.25,932.07,779444,7.26493E+13,28535,445885,0.5721
07-08-2014,KOTAKBANK,EQ,932.25,928.1,949,926.25,940.7,939.85,938.91,827248,7.76708E+13,30952,398424,0.4816
08-08-2014,KOTAKBANK,EQ,939.85,933,935.15,919,930.9,931.6,927.23,780664,7.23855E+13,46170,507865,0.6506
11-08-2014,KOTAKBANK,EQ,931.6,935.75,957.8,933.05,952.6,950.15,943.56,736004,6.94462E+13,27810,524431,0.7125
12-08-2014,KOTAKBANK,EQ,950.15,952,969.9,942.65,969.85,964.7,958.27,589451,5.64854E+13,23345,356053,0.604
13-08-2014,KOTAKBANK,EQ,964.7,964.7,970,951.1,956,957.1,960.48,1076967,1.0344E+14,64921,708851,0.6582
14-08-2014,KOTAKBANK,EQ,957.1,962.95,962.95,945.25,954.2,953.35,950.16,1019605,9.68786E+13,59707,728773,0.7148
18-08-2014,KOTAKBANK,EQ,953.35,950,974.45,945.05,968,966.85,965.96,645732,6.23754E+13,33130,392349,0.6076
19-08-2014,KOTAKBANK,EQ,966.85,970,986,966.15,980,980.65,976.5,1207958,1.17957E+14,34324,859137,0.7112
20-08-2014,KOTAKBANK,EQ,980.65,984,1002.2,975,999.95,1000,991.49,1279489,1.26859E+14,30031,820362,0.6412
21-08-2014,KOTAKBANK,EQ,1000,997.55,1028,997.55,1017.4,1018.6,1017.41,1822992,1.85473E+14,48822,1214479,0.6662
22-08-2014,KOTAKBANK,EQ,1018.6,1020,1034.9,1018.8,1034.75,1030.75,1027.52,1452829,1.49281E+14,50654,1108702,0.7631
25-08-2014,KOTAKBANK,EQ,1030.75,1030.75,1054.4,1025.55,1041,1044.65,1045.16,528368,5.52227E+13,23910,263537,0.4988
26-08-2014,KOTAKBANK,EQ,1044.65,1044.65,1059.6,1040.1,1056.95,1054.1,1054.35,960455,1.01266E+14,22613,665475,0.6929
27-08-2014,KOTAKBANK,EQ,1054.1,1056.1,1059.95,1030.6,1044.4,1040,1038.8,1231170,1.27894E+14,34320,883728,0.7178
28-08-2014,KOTAKBANK,EQ,1040,1044,1049.4,1032.95,1038,1037.55,1038.41,1484878,1.54192E+14,22098,1192053,0.8028
01-09-2014,KOTAKBANK,EQ,1037.55,1042.5,1054.5,1041.95,1048.6,1047.95,1047.66,454800,4.76476E+13,11204,292419,0.643
02-09-2014,KOTAKBANK,EQ,1047.95,1048,1061.95,1035.1,1061.95,1058.25,1045.66,483265,5.0533E+13,23147,257199,0.5322
03-09-2014,KOTAKBANK,EQ,1058.25,1066.7,1066.7,1048.15,1056.1,1056.9,1055.07,570587,6.02008E+13,29825,332125,0.5821
04-09-2014,KOTAKBANK,EQ,1056.9,1054,1065.7,1046,1057.95,1058.8,1058.78,666604,7.05788E+13,37742,415967,0.624
05-09-2014,KOTAKBANK,EQ,1058.8,1058,1085.85,1054.2,1082,1078.45,1064.7,633598,6.74595E+13,36652,319806,0.5047
08-09-2014,KOTAKBANK,EQ,1078.45,1079.95,1085.55,1061.1,1075.45,1076.5,1073.06,502210,5.38904E+13,26052,253566,0.5049
09-09-2014,KOTAKBANK,EQ,1076.5,1075.5,1086.6,1070,1072.9,1073.3,1077.75,325852,3.51186E+13,19633,154412,0.4739
10-09-2014,KOTAKBANK,EQ,1073.3,1070,1073.65,1060.1,1063.3,1064.95,1065.28,661566,7.04752E+13,39362,452590,0.6841
11-09-2014,KOTAKBANK,EQ,1064.95,1063,1073.5,1057.9,1060.45,1064.85,1064.73,940987,1.0019E+14,30723,651245,0.6921
12-09-2014,KOTAKBANK,EQ,1064.85,1058,1072.05,1057,1066.3,1069.15,1067.05,1101154,1.17499E+14,20249,928914,0.8436
15-09-2014,KOTAKBANK,EQ,1069.15,1065,1066,1042.4,1046.95,1046.1,1049.93,862306,9.05361E+13,23389,626926,0.727
16-09-2014,KOTAKBANK,EQ,1046.1,1050.5,1054.2,1024.15,1025.85,1027.45,1034.42,639499,6.61512E+13,28966,412087,0.6444
17-09-2014,KOTAKBANK,EQ,1027.45,1030,1035.1,1020,1023.55,1021.95,1024.84,552378,5.661E+13,20633,353894,0.6407
18-09-2014,KOTAKBANK,EQ,1021.95,1018.8,1050.9,1018.8,1049.9,1047.7,1040.44,418484,4.3541E+13,17807,218171,0.5213
19-09-2014,KOTAKBANK,EQ,1047.7,1047,1069,1046,1054.45,1063.65,1063.15,1166064,1.2397E+14,32093,921185,0.79
22-09-2014,KOTAKBANK,EQ,1063.65,1056,1060,1035,1046.95,1043.85,1042.27,521518,5.43563E+13,37289,341583,0.655
23-09-2014,KOTAKBANK,EQ,1043.85,1042,1053.85,1028.75,1043,1041.15,1037.95,599904,6.22671E+13,40853,341237,0.5688
24-09-2014,KOTAKBANK,EQ,1041.15,1041.1,1048,1027.9,1037.7,1036.3,1036.24,654536,6.78259E+13,14325,416120,0.6357
25-09-2014,KOTAKBANK,EQ,1036.3,1030.3,1056.85,1025,1026.75,1028.5,1033.93,1816578,1.87821E+14,36346,1059561,0.5833
26-09-2014,KOTAKBANK,EQ,1028.5,1024.95,1035.8,1011.25,1019.95,1024.35,1023.21,1155186,1.182E+14,31178,806347,0.698
29-09-2014,KOTAKBANK,EQ,1024.35,1024.3,1024.3,996,1002,1003.35,1005.72,364813,3.669E+13,13593,174035,0.4771
30-09-2014,KOTAKBANK,EQ,1003.35,1013,1029.2,1006.7,1008.7,1013.1,1017.85,863767,8.79183E+13,21017,504361,0.5839
01-10-2014,KOTAKBANK,EQ,1013.1,1008.5,1014.7,1001.35,1011,1011.65,1008.86,1076525,1.08606E+14,23043,661403,0.6144
07-10-2014,KOTAKBANK,EQ,1011.65,1007,1013.1,996,1005,1005.8,1004.52,1393279,1.39957E+14,41677,1166622,0.8373
08-10-2014,KOTAKBANK,EQ,1005.8,1007,1011.4,997.2,998.05,1000.25,1001.75,1246155,1.24833E+14,14218,1030347,0.8268
09-10-2014,KOTAKBANK,EQ,1000.25,1003.9,1026.4,1001.9,1022,1023.25,1013.41,1451301,1.47076E+14,16813,1124569,0.7749
10-10-2014,KOTAKBANK,EQ,1023.25,1017,1019.25,997.2,1003,1002.9,1005.2,755201,7.59129E+13,29874,471699,0.6246
13-10-2014,KOTAKBANK,EQ,1002.9,999,1012.75,988.35,1008,1008.5,1000.82,782065,7.82706E+13,25235,425233,0.5437
14-10-2014,KOTAKBANK,EQ,1008.5,1012.5,1021,1001.8,1015.2,1013.15,1011.69,473374,4.78908E+13,32194,242327,0.5119
16-10-2014,KOTAKBANK,EQ,1013.15,1008,1009.45,982.45,983.6,991.6,998.58,913990,9.12689E+13,35446,610969,0.6685
17-10-2014,KOTAKBANK,EQ,991.6,996.9,1004.75,980.35,999.25,1000.05,1000.11,1141398,1.14152E+14,27811,805601,0.7058
20-10-2014,KOTAKBANK,EQ,1000.05,1015.1,1032.8,1001.1,1001.25,1003.85,1016.11,1166500,1.18529E+14,54575,665276,0.5703
21-10-2014,KOTAKBANK,EQ,1003.85,1008.5,1016.9,1000,1015.05,1013.75,1009.15,1642752,1.65778E+14,27843,1350878,0.8223
22-10-2014,KOTAKBANK,EQ,1013.75,1021.3,1068,1020,1066.35,1063,1054.96,3120529,3.29202E+14,70639,2019900,0.6473
23-10-2014,KOTAKBANK,EQ,1063,1068.1,1070,1056.85,1063,1061.55,1062.4,126638,1.3454E+13,2667,61518,0.4858
27-10-2014,KOTAKBANK,EQ,1061.55,1067,1091.7,1065,1082.85,1085,1082.16,960146,1.03904E+14,21754,605988,0.6311
28-10-2014,KOTAKBANK,EQ,1085,1089,1093.5,1076.75,1081.5,1082.8,1082.24,452285,4.89481E+13,22755,288304,0.6374
29-10-2014,KOTAKBANK,EQ,1082.8,1087,1087.4,1070.7,1077.25,1079.95,1077.64,1154239,1.24385E+14,26566,963672,0.8349
30-10-2014,KOTAKBANK,EQ,1079.95,1076,1100.45,1074.9,1098,1094,1091.29,841494,9.18313E+13,20012,558416,0.6636
31-10-2014,KOTAKBANK,EQ,1094,1101.9,1122.25,1094.1,1120.9,1118.25,1111.73,613518,6.82065E+13,21870,302692,0.4934
03-11-2014,KOTAKBANK,EQ,1118.25,1119.25,1120.9,1098.2,1110,1110.45,1107.13,744292,8.24027E+13,28115,523174,0.7029
05-11-2014,KOTAKBANK,EQ,1110.45,1113,1140,1103.25,1126,1128.2,1123.53,922585,1.03655E+14,43202,592315,0.642
07-11-2014,KOTAKBANK,EQ,1128.2,1137.8,1137.8,1104.4,1126.25,1122.9,1113.58,1192550,1.32801E+14,37421,904793,0.7587
10-11-2014,KOTAKBANK,EQ,1122.9,1125,1131.75,1104.6,1111,1108.7,1112.2,455476,5.06582E+13,20895,269267,0.5912
11-11-2014,KOTAKBANK,EQ,1108.7,1109.1,1115.55,1100,1111.1,1107.45,1105.54,493036,5.4507E+13,20948,272244,0.5522
12-11-2014,KOTAKBANK,EQ,1107.45,1111.5,1133,1104.25,1127.35,1126.35,1122.99,898096,1.00856E+14,27847,435002,0.4844
13-11-2014,KOTAKBANK,EQ,1126.35,1128,1129,1107,1110.5,1111.75,1116.62,630075,7.03555E+13,25482,407064,0.6461
14-11-2014,KOTAKBANK,EQ,1111.75,1110.95,1112.9,1086.3,1096.95,1093.5,1099.77,520336,5.72249E+13,24492,323037,0.6208
